公職,推薦政黨,中文姓名,英文姓名,node_id,選舉黃頁網址
"[縣市議員]新竹縣 > 第12選區[山地]",無,雲翔,"YUN,XIANG","[Offshore Leaks]48548",http://k.olc.tw/elections/candidates/view/540b56a1-6e84-4b23-9d27-1926acb5b862
"[縣市議員]苗栗縣 > 第01選區[區域]",無,陳建成,"CHEN,CHIEN,CHENG","[Panama Papers]12105623|[Panama Papers]12111921|[Offshore Leaks]114163",http://k.olc.tw/elections/candidates/view/540b56a2-a670-4d8d-b4b3-1926acb5b862
"[村里長]雲林縣 > 斗六市 > 忠孝里",無,陳建成,"CHEN,CHIEN,CHENG","[Panama Papers]12105623|[Panama Papers]12111921|[Offshore Leaks]114163",http://k.olc.tw/elections/candidates/view/540b5552-cd60-4beb-be5e-1926acb5b862
"[村里長]臺南市 > 中西區 > 福安里",民主進步黨,陳建成,"CHEN,CHIEN,CHENG","[Panama Papers]12105623|[Panama Papers]12111921|[Offshore Leaks]114163",http://k.olc.tw/elections/candidates/view/540b544a-e27c-4c2e-ae7f-1926acb5b862
"[縣市議員]苗栗縣 > 第01選區[區域]",中國國民黨,張志宇,"ZHANG,ZHI,YU","[Panama Papers]12202253|[Offshore Leaks]28082",http://k.olc.tw/elections/candidates/view/540b56a2-d9e4-49b7-b601-1926acb5b862
"[縣市議員]苗栗縣 > 第01選區[區域]",無,謝雷,"XIE,LEI","[Panama Papers]12186056|[Panama Papers]12224711|[Offshore Leaks]91121",http://k.olc.tw/elections/candidates/view/540b56a2-3650-4add-a139-1926acb5b862
"[縣市議員]苗栗縣 > 第04選區[區域]",中國國民黨,陳明朝,"CHEN,MING,CHAO","[Offshore Leaks]53409",http://k.olc.tw/elections/candidates/view/53c68f78-92d0-4db8-8522-0f15acb5b862
"[縣市議員]苗栗縣 > 第04選區[區域]",中國國民黨,李文斌,"LI,WEN,BIN","[Panama Papers]12182056|[Panama Papers]12222197|[Panama Papers]13001895|[Offshore Leaks]99880",http://k.olc.tw/elections/candidates/view/53c68f7a-6420-4b9b-8d33-0f15acb5b862
"[縣市議員]苗栗縣 > 第04選區[區域]",中國國民黨,廖英利,"LIAO,YING,LI","[Panama Papers]12120992",http://k.olc.tw/elections/candidates/view/540b56a3-26c8-446d-acb0-1926acb5b862
"[縣市議員]苗栗縣 > 第05選區[區域]",中國國民黨,陳漢清,"CHEN,HAN,QING","[Offshore Leaks]81186",http://k.olc.tw/elections/candidates/view/540b56a3-2eb0-41b5-94ec-1926acb5b862
"[縣市議員]苗栗縣 > 第05選區[區域]",無,張淑芬,"CHANG,SHU,FEN","[Offshore Leaks]50619",http://k.olc.tw/elections/candidates/view/540b56a4-2a84-48e4-b70c-1926acb5b862
"[縣市議員]苗栗縣 > 第08選區[山地]",無,林國雄,"LIN,KUO,HSIUNG","[Offshore Leaks]53578",http://k.olc.tw/elections/candidates/view/540b56a4-3dc4-4a7d-b25d-1926acb5b862
"[村里長]新竹市 > 北區 > 西門里",無,林國雄,"LIN,KUO,HSIUNG","[Offshore Leaks]53578",http://k.olc.tw/elections/candidates/view/540b565f-1ef0-4772-8e32-1926acb5b862
"[縣市議員]彰化縣 > 第01選區[區域]",民主進步黨,黃秀芳,"HUANG,HSIU,FANG","[Panama Papers]12102107",http://k.olc.tw/elections/candidates/view/53c68f7c-c8f8-47e7-b38a-0f15acb5b862
"[縣市議員]彰化縣 > 第01選區[區域]",台灣團結聯盟,王文東,"WANG,WEN,DONG","[Panama Papers]12170038",http://k.olc.tw/elections/candidates/view/53c78fca-fc20-4c47-b4a4-5d60cb455a61
"[縣市議員]彰化縣 > 第01選區[區域]",無,陳冠鴻,"CHEN,GUAN,HONG","[Offshore Leaks]60996",http://k.olc.tw/elections/candidates/view/540b56a4-7fb4-4568-87f9-1926acb5b862
"[縣市議員]彰化縣 > 第01選區[區域]",無,吳俊緯,"WU,JUN,WEI","[Offshore Leaks]91697",http://k.olc.tw/elections/candidates/view/540b56a5-7ea4-443c-b36e-1926acb5b862
"[縣市議員]彰化縣 > 第02選區[區域]",中國國民黨,楊竣程,"YANG,CHUN,CHENG","[Offshore Leaks]77495",http://k.olc.tw/elections/candidates/view/53c68f7e-be14-4c2a-9128-0f15acb5b862
"[縣市議員]彰化縣 > 第02選區[區域]",民主進步黨,林士堅,"LIN,SHIH,CHIEN","[Offshore Leaks]83279",http://k.olc.tw/elections/candidates/view/540b56a5-b298-45e5-bcae-1926acb5b862
"[縣市議員]彰化縣 > 第03選區[區域]",中國國民黨,陳錦玉,"CHEN,CHIN,YU","[Offshore Leaks]45891|[Offshore Leaks]59846",http://k.olc.tw/elections/candidates/view/53c68f7e-1568-4cf2-b303-0f15acb5b862
"[縣市議員]彰化縣 > 第03選區[區域]",民主進步黨,王國忠,"WANG,GUO,ZHONG","[Panama Papers]12116993|[Panama Papers]12117097|[Panama Papers]13004910",http://k.olc.tw/elections/candidates/view/540b56a7-f434-49f1-9625-1926acb5b862
"[縣市議員]彰化縣 > 第03選區[區域]",無,林宗翰,"LIN,TSUNG,HAN","[Offshore Leaks]26915",http://k.olc.tw/elections/candidates/view/540b56a7-a110-4390-bd79-1926acb5b862
"[縣市議員]彰化縣 > 第04選區[區域]",中國國民黨,黃正盛,"HUANG,CHENG,CHENG","[Offshore Leaks]64832",http://k.olc.tw/elections/candidates/view/540b56a7-568c-4eb8-b790-1926acb5b862
"[縣市議員]彰化縣 > 第04選區[區域]",中國國民黨,張仁城,"CHANG,JEN,CHENG","[Offshore Leaks]105388",http://k.olc.tw/elections/candidates/view/540b56a7-e030-42a0-9484-1926acb5b862
"[縣市議員]彰化縣 > 第05選區[區域]",無政黨,陳玉姬,"CHEN,YU,CHI","[Panama Papers]12179057",http://k.olc.tw/elections/candidates/view/53c68f7f-f2e4-4b93-b8c8-0f15acb5b862
"[縣市議員]彰化縣 > 第05選區[區域]",無,張永泉,"ZHANG,YONG,QUAN","[Panama Papers]12209134",http://k.olc.tw/elections/candidates/view/53c68f7f-0478-4cd1-9aaf-0f15acb5b862
"[村里長]嘉義縣 > 民雄鄉 > 東興村",中國國民黨,張永泉,"ZHANG,YONG,QUAN","[Panama Papers]12209134",http://k.olc.tw/elections/candidates/view/53c02825-5dfc-4d22-9a78-5dffacb5b862
"[縣市議員]彰化縣 > 第05選區[區域]",中國國民黨,楊淑鳳,"YANG,SHU,FENG","[Panama Papers]12206571|[Offshore Leaks]91027",http://k.olc.tw/elections/candidates/view/540b56a8-96d8-444a-9b4f-1926acb5b862
"[縣市議員]彰化縣 > 第05選區[區域]",中國國民黨,陳文漢,"CHEN,WEN,HAN","[Panama Papers]12107884",http://k.olc.tw/elections/candidates/view/540b56a8-51ac-4d24-a210-1926acb5b862
"[鄉鎮市長]彰化縣 > 溪湖鎮",中國國民黨,陳文漢,"CHEN,WEN,HAN","[Panama Papers]12107884",http://k.olc.tw/elections/candidates/view/5406a604-bdb0-4709-8514-15b8acb5b862
"[縣市議員]彰化縣 > 第05選區[區域]",無,張春洋,"ZHANG,CHUN,YANG","[Panama Papers]12182740",http://k.olc.tw/elections/candidates/view/540b56a8-8370-465c-b2ad-1926acb5b862
"[縣市議員]彰化縣 > 第06選區[區域]",中國國民黨,蕭延青,"HSIAO,YEN,CHING","[Offshore Leaks]76654",http://k.olc.tw/elections/candidates/view/53c68f7f-47fc-4347-82a7-0f15acb5b862
"[鄉鎮市長]彰化縣 > 社頭鄉",中國國民黨,蕭延青,"HSIAO,YEN,CHING","[Offshore Leaks]76654",http://k.olc.tw/elections/candidates/view/53e4d377-9928-4c5b-b9a9-79fecb455a61
"[縣市議員]彰化縣 > 第06選區[區域]",民主進步黨,蕭智程,"HSIAO,CHIH,CHENG","[Offshore Leaks]99587",http://k.olc.tw/elections/candidates/view/53e4d43d-e534-41cc-a072-7c11cb455a61
"[縣市議員]彰化縣 > 第06選區[區域]",民主進步黨,許書維,"XU,SHU,WEI","[Offshore Leaks]8085",http://k.olc.tw/elections/candidates/view/540b56a8-e6f0-4f33-8f74-1926acb5b862
"[縣市議員]彰化縣 > 第06選區[區域]",中國國民黨,鄭俊雄,"CHENG,CHUN,HSIUNG","[Offshore Leaks]56343",http://k.olc.tw/elections/candidates/view/540b56a8-e004-422f-b67c-1926acb5b862
"[鄉鎮市長]彰化縣 > 田中鎮",中國國民黨,鄭俊雄,"CHENG,CHUN,HSIUNG","[Offshore Leaks]56343",http://k.olc.tw/elections/candidates/view/5406a604-a22c-41df-846f-15b8acb5b862
"[縣市議員]彰化縣 > 第06選區[區域]",無,陳正忠,"CHEN,CHENG,CHUNG","[Panama Papers]12127418",http://k.olc.tw/elections/candidates/view/540b56a8-c634-4704-9d8f-1926acb5b862
"[村里長]新北市 > 新店區 > 百福里",中國國民黨,陳正忠,"CHEN,CHENG,CHUNG","[Panama Papers]12127418",http://k.olc.tw/elections/candidates/view/53c026c2-4874-4428-961d-5dffacb5b862
"[縣市議員]彰化縣 > 第07選區[區域]",中國國民黨,劉淑芳,"LIU,SHU,FANG","[Offshore Leaks]71618",http://k.olc.tw/elections/candidates/view/53c68f7f-ea30-4d83-acb3-0f15acb5b862
"[縣市議員]彰化縣 > 第08選區[區域]",無,吳淑娟,"WU,SHU,CHUAN","[Offshore Leaks]43296|[Offshore Leaks]49076",http://k.olc.tw/elections/candidates/view/53c68f80-baa4-400f-93ce-0f15acb5b862
"[縣市議員]彰化縣 > 第08選區[區域]",中國國民黨,洪和炉,"HONG,HAN","[Panama Papers]12185359",http://k.olc.tw/elections/candidates/view/53c68f80-544c-4fef-9ad8-0f15acb5b862
"[鄉鎮市長]彰化縣 > 芳苑鄉",無,洪和炉,"HONG,HAN","[Panama Papers]12185359",http://k.olc.tw/elections/candidates/view/540b5808-5a50-43db-ab65-1926acb5b862
"[縣市議員]彰化縣 > 第08選區[區域]",無,陳光輝,"CHEN,GUANG,HUI","[Panama Papers]12185162",http://k.olc.tw/elections/candidates/view/540b56a9-9f48-47df-9863-1926acb5b862
"[村里長]彰化縣 > 二林鎮 > 北平里",,陳光輝,"CHEN,GUANG,HUI","[Panama Papers]12185162",http://k.olc.tw/elections/candidates/view/53c027da-2c00-492d-a740-5dffacb5b862
"[縣市議員]彰化縣 > 第08選區[區域]",無,蔡金蓮,"CAI,JIN,LIAN","[Panama Papers]12188315",http://k.olc.tw/elections/candidates/view/540b56a9-f818-4f9a-8fd5-1926acb5b862
"[縣市議員]南投縣 > 第01選區[區域]",無,于秀英,"HSU,HSIU,YING","[Offshore Leaks]122034",http://k.olc.tw/elections/candidates/view/53c68f80-f0bc-4c11-9ac8-0f15acb5b862
"[縣市議員]南投縣 > 第01選區[區域]",無,游宏達,"YU,HUNG,TA","[Offshore Leaks]89087",http://k.olc.tw/elections/candidates/view/53c68f80-8304-4bdc-88d2-0f15acb5b862
"[縣市議員]南投縣 > 第01選區[區域]",台灣團結聯盟,蕭文進,"HSIAO,WEN,CHIN","[Offshore Leaks]111466",http://k.olc.tw/elections/candidates/view/54069615-380c-4f65-8f79-07ecacb5b862
"[縣市議員]南投縣 > 第01選區[區域]",大道人民黨,王永慶,"WANG,YONG,QING","[Panama Papers]12207122|[Panama Papers]13000599|[Offshore Leaks]53720",http://k.olc.tw/elections/candidates/view/540b56a9-7a3c-403b-9dca-1926acb5b862
"[縣市議員]南投縣 > 第01選區[區域]",中國國民黨,張維華,"ZHANG,WEI,HUA","[Offshore Leaks]11055|[Offshore Leaks]11060",http://k.olc.tw/elections/candidates/view/540b56aa-7c20-48d1-8c94-1926acb5b862
"[縣市議員]南投縣 > 第01選區[區域]",中國國民黨,劉宜成,"LIU,YI,CHENG","[Panama Papers]12156572|[Panama Papers]13000698|[Offshore Leaks]100005",http://k.olc.tw/elections/candidates/view/540b56ab-8a30-4738-a0fe-1926acb5b862
"[縣市議員]南投縣 > 第02選區[區域]",民主進步黨,林永鴻,"LIN,YUNG,HUNG","[Offshore Leaks]58858",http://k.olc.tw/elections/candidates/view/53c68f81-8358-4b3f-b81d-0f15acb5b862
"[縣市議員]南投縣 > 第02選區[區域]",中國國民黨,林昆熠,"LIN,KUN,YI","[Offshore Leaks]6372",http://k.olc.tw/elections/candidates/view/53c68f81-3efc-41ad-86dd-0f15acb5b862
"[縣市議員]南投縣 > 第02選區[區域]",無,黃文君,"HUANG,WEN,JUN","[Panama Papers]12197105|[Panama Papers]12209590",http://k.olc.tw/elections/candidates/view/540b56ac-ef3c-4b1b-9c98-1926acb5b862
"[村里長]桃園市 > 大溪區 > 仁善里",無,黃文君,"HUANG,WEN,JUN","[Panama Papers]12197105|[Panama Papers]12209590",http://k.olc.tw/elections/candidates/view/540b5392-dd78-47b2-a153-1926acb5b862
"[縣市議員]南投縣 > 第02選區[區域]",無,簡献清,"CHIEN,CHING","[Offshore Leaks]81910",http://k.olc.tw/elections/candidates/view/540b56ac-1d60-4585-95ca-1926acb5b862
"[縣市議員]南投縣 > 第02選區[區域]",無,陳國大,"CHEN,KUO,TAI","[Offshore Leaks]77437",http://k.olc.tw/elections/candidates/view/540b56ac-7130-4ccd-9570-1926acb5b862
"[縣市議員]南投縣 > 第03選區[區域]",中國國民黨,陳淑惠,"CHEN,SHU,HUI","[Offshore Leaks]111231",http://k.olc.tw/elections/candidates/view/53c68f81-26f0-49a8-8d57-0f15acb5b862
"[村里長]彰化縣 > 花壇鄉 > 灣東村",無,陳淑惠,"CHEN,SHU,HUI","[Offshore Leaks]111231",http://k.olc.tw/elections/candidates/view/540b5507-530c-4c76-9667-1926acb5b862
"[縣市議員]南投縣 > 第03選區[區域]",民主進步黨,陳昭煜,"CHEN,CHAO,YU","[Offshore Leaks]92992",http://k.olc.tw/elections/candidates/view/53c68f81-eef8-4afb-879d-0f15acb5b862
"[縣市議員]南投縣 > 第04選區[區域]",中國國民黨,游顥,"YU,HAO","[Panama Papers]12185323|[Panama Papers]13012957",http://k.olc.tw/elections/candidates/view/540b56ad-8404-4c26-9fcb-1926acb5b862
"[縣市議員]南投縣 > 第04選區[區域]",無,林育正,"LIN,YU,CHENG","[Offshore Leaks]86582",http://k.olc.tw/elections/candidates/view/540b56ad-16f0-42a7-90a6-1926acb5b862
"[縣市議員]南投縣 > 第04選區[區域]",無,林明輝,"LIN,MING,HUI","[Offshore Leaks]79360|[Offshore Leaks]26486",http://k.olc.tw/elections/candidates/view/540b56ad-d088-4655-8898-1926acb5b862
"[村里長]臺中市 > 烏日區 > 九德里",無,林明輝,"LIN,MING,HUI","[Offshore Leaks]79360|[Offshore Leaks]26486",http://k.olc.tw/elections/candidates/view/53c0270f-4354-45d5-a478-5dffacb5b862
"[縣市議員]南投縣 > 第04選區[區域]",民主進步黨,張志銘,"ZHANG,ZHI,MING","[Panama Papers]12184781|[Panama Papers]12196323|[Offshore Leaks]83438",http://k.olc.tw/elections/candidates/view/540b56ae-f730-4fc1-b067-1926acb5b862
"[縣市議員]南投縣 > 第08選區[山地]",中國國民黨,陳國雄,"CHEN,GUO,XIONG","[Panama Papers]12191006",http://k.olc.tw/elections/candidates/view/53c68f82-32e4-4d25-a53a-0f15acb5b862
"[鄉鎮市民代表]彰化縣 > 埤頭鄉 > 第01選舉區[區域]",無,陳國雄,"CHEN,GUO,XIONG","[Panama Papers]12191006",http://k.olc.tw/elections/candidates/view/540b572a-3524-4a5d-a83b-1926acb5b862
"[縣市議員]雲林縣 > 第01選區[區域]",中國國民黨,王又民,"WANG,YU,MIN","[Panama Papers]12107933|[Panama Papers]12109100",http://k.olc.tw/elections/candidates/view/53c68f82-2b70-47ce-aa33-0f15acb5b862
"[縣市議員]雲林縣 > 第02選區[區域]",無,陳樹吉,"CHEN,SHU,CHI","[Offshore Leaks]98828",http://k.olc.tw/elections/candidates/view/53c68f83-34f4-4c95-9633-0f15acb5b862
"[縣市議員]雲林縣 > 第02選區[區域]",中國國民黨,王秋足,"WANG,QIU,JU","[Panama Papers]12199389|[Panama Papers]13000596",http://k.olc.tw/elections/candidates/view/53c68f83-c410-49b4-9d4d-0f15acb5b862
"[縣市議員]雲林縣 > 第02選區[區域]",無,王國勝,"WANG,GUO,SHENG","[Panama Papers]12208157",http://k.olc.tw/elections/candidates/view/540b56b0-3d04-4e4c-9c93-1926acb5b862
"[縣市議員]雲林縣 > 第02選區[區域]",無,林育鳳,"LIN,YU,FENG","[Panama Papers]12160553|[Offshore Leaks]75969",http://k.olc.tw/elections/candidates/view/540b56b1-d70c-4ef0-8764-1926acb5b862
"[縣市議員]雲林縣 > 第03選區[區域]",無,黃凱,"HUANG,KAI","[Panama Papers]12035745|[Panama Papers]12096118|[Panama Papers]12187384|[Panama Papers]12201128|[Offshore Leaks]37443",http://k.olc.tw/elections/candidates/view/53c68f83-2e38-4d46-9181-0f15acb5b862
"[縣市議員]雲林縣 > 第03選區[區域]",台灣團結聯盟,王士壬,"WANG,SHIH,JEN","[Offshore Leaks]82343|[Offshore Leaks]103434",http://k.olc.tw/elections/candidates/view/53c68f83-1e60-40b1-bdb6-0f15acb5b862
"[縣市議員]雲林縣 > 第03選區[區域]",民主進步黨,李健福,"LI,CHIEN,FU","[Offshore Leaks]43167",http://k.olc.tw/elections/candidates/view/53c68f83-a8cc-4e77-8754-0f15acb5b862
"[縣市議員]雲林縣 > 第03選區[區域]",無,陳俊龍,"CHEN,JUN,LONG","[Panama Papers]12213819",http://k.olc.tw/elections/candidates/view/53c68f83-aadc-440e-9412-0f15acb5b862
"[縣市議員]雲林縣 > 第03選區[區域]",台灣團結聯盟,李錫銘,"LI,SI,MING","[Panama Papers]12096002|[Panama Papers]12096367|[Panama Papers]12186109|[Panama Papers]13002368",http://k.olc.tw/elections/candidates/view/54069615-08cc-464f-a967-07ecacb5b862
"[縣市議員]雲林縣 > 第03選區[區域]",無,陳乙辰,"CHEN,YI,CHEN","[Panama Papers]12100106|[Offshore Leaks]91248",http://k.olc.tw/elections/candidates/view/540b56b1-22f4-4184-b39d-1926acb5b862
"[縣市議員]雲林縣 > 第03選區[區域]",無,沈義隆,"CHEN,YI,LUNG","[Offshore Leaks]81711",http://k.olc.tw/elections/candidates/view/540b56b2-00c8-43e8-be74-1926acb5b862
"[村里長]雲林縣 > 虎尾鎮 > 埒內里",,沈義隆,"CHEN,YI,LUNG","[Offshore Leaks]81711",http://k.olc.tw/elections/candidates/view/53c02803-70c4-40c8-93d5-5dffacb5b862
"[縣市議員]雲林縣 > 第03選區[區域]",無,張麗華,"ZHANG,LI,HUA","[Panama Papers]12028117|[Panama Papers]12113105|[Panama Papers]12116994|[Panama Papers]13005480|[Panama Papers]13011965",http://k.olc.tw/elections/candidates/view/540b56b2-704c-495a-a0d4-1926acb5b862
"[縣市議員]雲林縣 > 第04選區[區域]",無,廖錦珠,"LIAO,CHIN,CHU","[Offshore Leaks]117304",http://k.olc.tw/elections/candidates/view/53c68f84-50e0-4e9e-97f8-0f15acb5b862
"[縣市議員]雲林縣 > 第05選區[區域]",無,林深,"LIN,SHEN","[Panama Papers]12189067",http://k.olc.tw/elections/candidates/view/53c68f84-24b4-49c8-a2db-0f15acb5b862
"[縣市議員]雲林縣 > 第05選區[區域]",無,林建鴻,"LIN,CHIEN,HUNG","[Offshore Leaks]89822|[Offshore Leaks]83537|[Offshore Leaks]54975",http://k.olc.tw/elections/candidates/view/53c68f84-0d84-454c-a93a-0f15acb5b862
"[縣市議員]雲林縣 > 第05選區[區域]",民主進步黨,許志豪,"XU,ZHI,HAO","[Offshore Leaks]25427",http://k.olc.tw/elections/candidates/view/540b56b3-f0c4-4ad8-82d5-1926acb5b862
"[縣市議員]雲林縣 > 第05選區[區域]",民主進步黨,黃淑鈴,"HUANG,SHU,LING","[Offshore Leaks]112124|[Offshore Leaks]110581",http://k.olc.tw/elections/candidates/view/540b56b3-f8d0-4de1-a380-1926acb5b862
"[縣市議員]雲林縣 > 第06選區[區域]",無,蔡孟真,"TSAI,MENG,CHEN","[Offshore Leaks]102655|[Offshore Leaks]48699",http://k.olc.tw/elections/candidates/view/53c68f85-1d8c-4b7b-802a-0f15acb5b862
"[縣市議員]嘉義縣 > 第01選區[區域]",民主進步黨,楊秀玉,"YANG,HSIU,YU","[Offshore Leaks]84567",http://k.olc.tw/elections/candidates/view/53c68f85-44a8-4d14-a58d-0f15acb5b862
"[縣市議員]基隆市 > 第07選區[區域]",親民黨,楊秀玉,"YANG,HSIU,YU","[Offshore Leaks]84567",http://k.olc.tw/elections/candidates/view/540b56cf-6ed4-4b62-8fd4-1926acb5b862
"[鄉鎮市長]嘉義縣 > 鹿草鄉",民主進步黨,楊秀玉,"YANG,HSIU,YU","[Offshore Leaks]84567",http://k.olc.tw/elections/candidates/view/540b5811-ae48-43ec-b723-1926acb5b862
"[縣市議員]嘉義縣 > 第01選區[區域]",民主進步黨,黃傑,"HUANG,JIE","[Panama Papers]12100787|[Panama Papers]12130949|[Panama Papers]12189355|[Panama Papers]12208324|[Panama Papers]12221142",http://k.olc.tw/elections/candidates/view/53c68f85-5bd8-4757-b231-0f15acb5b862
"[縣市議員]嘉義縣 > 第01選區[區域]",民主進步黨,陳瑞霖,"CHEN,JUI,LIN","[Panama Papers]12101475|[Offshore Leaks]46198",http://k.olc.tw/elections/candidates/view/540b56b4-67b4-48fa-9fd6-1926acb5b862
"[縣市議員]嘉義縣 > 第01選區[區域]",民主進步黨,林沐惠,"LIN,MU,HUI","[Offshore Leaks]79462",http://k.olc.tw/elections/candidates/view/540b56b4-cf30-41c1-b23f-1926acb5b862
"[鄉鎮市長]嘉義縣 > 鹿草鄉",民主進步黨,林沐惠,"LIN,MU,HUI","[Offshore Leaks]79462",http://k.olc.tw/elections/candidates/view/5406a60e-bc34-4750-92d0-15b8acb5b862
"[縣市議員]嘉義縣 > 第01選區[區域]",無,董國誠,"TUNG,KUO,CHENG","[Offshore Leaks]69717",http://k.olc.tw/elections/candidates/view/540b56b4-2ea8-44b8-909f-1926acb5b862
"[鄉鎮市長]嘉義縣 > 太保市",民主進步黨,董國誠,"TUNG,KUO,CHENG","[Offshore Leaks]69717",http://k.olc.tw/elections/candidates/view/5406a60c-e8a8-47ca-b2e1-15b8acb5b862
"[縣市議員]嘉義縣 > 第01選區[區域]",無,葉長青,"YE,CHANG,QING","[Panama Papers]12192861|[Offshore Leaks]7284",http://k.olc.tw/elections/candidates/view/540b56b5-70fc-4cfc-bfe7-1926acb5b862
"[鄉鎮市民代表]嘉義縣 > 太保市 > 第03選舉區[區域]",無,葉長青,"YE,CHANG,QING","[Panama Papers]12192861|[Offshore Leaks]7284",http://k.olc.tw/elections/candidates/view/540b576a-826c-4be9-a208-1926acb5b862
"[縣市議員]嘉義縣 > 第01選區[區域]",無,吳忠原,"WU,CHUNG,YUAN","[Offshore Leaks]82228|[Offshore Leaks]57074",http://k.olc.tw/elections/candidates/view/540b56b5-7f74-43a7-bec7-1926acb5b862
"[縣市議員]嘉義縣 > 第02選區[區域]",民主進步黨,林秀琴,"LIN,HSIU,CHIN","[Panama Papers]12129760|[Offshore Leaks]65781",http://k.olc.tw/elections/candidates/view/53c68f86-a1d4-47a9-a315-0f15acb5b862
